"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3190000","104","2013","00110","휴게음식점","20131104","메가박스 이수","서울특별시 동작구 동작대로 89 (사당동 골든시네마타워 7층 703호)","서울특별시 동작구 사당동  147번지 53호  골든시네마타워 7층 703호","","","20180615","메가박스중앙 주식회사","20131104","사당제1동","","","","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","11.76","","","","","","","","","","","","3190000-104-2013-00110","","","","","","내국인","대한민국"
"3190000","104","2013","00111","휴게음식점","20131105","봉카페","서울특별시 동작구 솔밭로 86 (사당동 3층)","서울특별시 동작구 사당동  708번지 1188호  3층","","","20131105","","20131105","사당제1동","20141223","자진폐업","민원24시","커피숍","3","3","","","","","비대상","상수도전용","지상","","","","","","","","","8.36","","","","","7.00","","21.33","","","","","3190000-104-2013-00111","","","","","","내국인","대한민국"
"3190000","104","2013","00112","휴게음식점","20131107","코코호도상도역점","서울특별시 동작구 상도로 267 (상도1동 1층)","서울특별시 동작구 상도1동  701번지 3호  1층","","","20131107","","20131107","상도제1동","","","","기타 휴게음식점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","10.50","","","","","3.06","","19.00","","","","","3190000-104-2013-00112","","","","","","내국인","대한민국"
"3190000","104","2013","00113","휴게음식점","20131111","쥬스쥬스","서울특별시 동작구 동작대로 지하 3 (사당동 2호선 사당역 지하3층 점포번호 433-21)","서울특별시 동작구 사당동  1112번지  2호선 사당역 지하3층 점포번호 433-21","","","20131111","","20131111","사당제1동","20150324","행정처분","행정처분","커피숍","","","","","","","비대상","","지하","","","","","","","","","8.51","","","","","","","22.19","","","","","3190000-104-2013-00113","","","","","","내국인","대한민국"
"3190000","104","2013","00114","휴게음식점","20131113","타코야","서울특별시 동작구 장승배기로 117 (노량진동 1층)","서울특별시 동작구 노량진동  309번지 4호  1층","","02  825 2979  ","20131113","","20131113","노량진제1동","20141230","자진폐업","업종변경","기타 휴게음식점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","6.60","","","1.30","","4.76","","2.10","","","","","3190000-104-2013-00114","","","","","","내국인","대한민국"
"3190000","104","2013","00115","휴게음식점","20131122","카페비바체","서울특별시 동작구 만양로14다길 17 (노량진동 1층)","서울특별시 동작구 노량진동  211번지 35호  1층","","","20150311","","20131122","노량진제1동","","","","커피숍","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","6.20","","","","2.80","","","26.00","","","","","3190000-104-2013-00115","","","","","","내국인","대한민국"
"3190000","104","2013","00115","휴게음식점","20131122","카페비바체","서울특별시 동작구 만양로14다길 17 (노량진동 1층)","서울특별시 동작구 노량진동  211번지 35호  1층","","","20190626","","20131122","노량진제1동","","","","커피숍","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","6.20","","","","2.80","","","26.00","","","","","3190000-104-2013-00115","","","","","","내국인","대한민국"
"3190000","104","2013","00115","휴게음식점","20131122","카페Bien","서울특별시 동작구 만양로14다길 17 (노량진동 1층)","서울특별시 동작구 노량진동  211번지 35호  1층","","","20150311","","20131122","노량진제1동","","","","커피숍","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","6.20","","","","2.80","","","26.00","","","","","3190000-104-2013-00115","","","","","","내국인","대한민국"
"3190000","104","2013","00115","휴게음식점","20131122","카페Bien","서울특별시 동작구 만양로14다길 17 (노량진동 1층)","서울특별시 동작구 노량진동  211번지 35호  1층","","","20190626","","20131122","노량진제1동","","","","커피숍","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","6.20","","","","2.80","","","26.00","","","","","3190000-104-2013-00115","","","","","","내국인","대한민국"
"3190000","104","2013","00116","휴게음식점","20131125","망고","서울특별시 동작구 동작대로29길 9 (사당동 2층)","서울특별시 동작구 사당동  131번지 2호  2층","","","20131125","","20131125","사당제1동","20141020","자진폐업","사업부진","기타 휴게음식점","2","2","","","4","","비대상","","지상","","","","","","","","","4.35","","","6.50","1.40","","","31.87","","","","","3190000-104-2013-00116","","20131125","20140225","전영업자의 폐업신고 미이행으로 인한 조건부 영업신고","","내국인","대한민국"
"3190000","104","2013","00117","휴게음식점","20131125","씨유 상도약수점","서울특별시 동작구 양녕로28길 4 (상도동 1층)","서울특별시 동작구 상도동  211번지 225호  1층","","02  32808450  ","20131125","","20131125","상도제4동","20140806","자진폐업","영업중지","기타 휴게음식점","1","1","","","1","","비대상","상수도전용","지상","","","","","","","","","3.30","","","","","1.56","","","","","","","3190000-104-2013-00117","","","","","","내국인","대한민국"
"3190000","104","2013","00118","휴게음식점","20131128","카페사랑","서울특별시 동작구 여의대방로24길 73 (대방동 1층)","서울특별시 동작구 대방동  407번지 24호  1층","","","20131128","","20131128","대방동","20150901","자진폐업","개인사정","커피숍","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","6.65","","","","","3.00","","20.20","","","","","3190000-104-2013-00118","","","","","","내국인","대한민국"
"3190000","104","2013","00119","휴게음식점","20131205","참맛수제손만두","서울특별시 동작구 동작대로29나길 39 (사당동 1층)","서울특별시 동작구 사당동  77번지 34호  1층","46.28","","20131205","","20131205","사당제1동","","","","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","0.00","0.00","0.00","46.28","0.00","0.00","0.00","0.00","","","","","3190000-104-2013-00119","","","","","","내국인","대한민국"
"3190000","104","2013","00119","휴게음식점","20131205","참맛수제손만두","서울특별시 동작구 동작대로29나길 39 (사당동 1층)","서울특별시 동작구 사당동  77번지 34호  1층","","","20131205","","20131205","사당제1동","","","","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","3.36","","","","2.31","","","24.33","","","","","3190000-104-2013-00119","","","","","","내국인","대한민국"
"3190000","104","2013","00119","휴게음식점","20131205","참맛수제손만두","서울특별시 동작구 성대로 46 1층 (상도동)","서울특별시 동작구 상도동  256번지 43호  ","46.28","","20131205","","20181101","상도제3동","","","","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","0.00","0.00","0.00","46.28","0.00","0.00","0.00","0.00","","","","","3190000-104-2013-00119","","","","","","내국인","대한민국"
"3190000","104","2013","00119","휴게음식점","20131205","참맛수제손만두","서울특별시 동작구 성대로 46 1층 (상도동)","서울특별시 동작구 상도동  256번지 43호  ","","","20131205","","20181101","상도제3동","","","","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","3.36","","","","2.31","","","24.33","","","","","3190000-104-2013-00119","","","","","","내국인","대한민국"
"3190000","104","2013","00119","휴게음식점","20131205","명가수제만두","서울특별시 동작구 동작대로29나길 39 (사당동 1층)","서울특별시 동작구 사당동  77번지 34호  1층","46.28","","20131205","","20131205","사당제1동","","","","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","0.00","0.00","0.00","46.28","0.00","0.00","0.00","0.00","","","","","3190000-104-2013-00119","","","","","","내국인","대한민국"
"3190000","104","2013","00119","휴게음식점","20131205","명가수제만두","서울특별시 동작구 동작대로29나길 39 (사당동 1층)","서울특별시 동작구 사당동  77번지 34호  1층","","","20131205","","20131205","사당제1동","","","","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","3.36","","","","2.31","","","24.33","","","","","3190000-104-2013-00119","","","","","","내국인","대한민국"
"3190000","104","2013","00119","휴게음식점","20131205","명가수제만두","서울특별시 동작구 성대로 46 1층 (상도동)","서울특별시 동작구 상도동  256번지 43호  ","46.28","","20131205","","20181101","상도제3동","","","","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","0.00","0.00","0.00","46.28","0.00","0.00","0.00","0.00","","","","","3190000-104-2013-00119","","","","","","내국인","대한민국"
"3190000","104","2013","00119","휴게음식점","20131205","명가수제만두","서울특별시 동작구 성대로 46 1층 (상도동)","서울특별시 동작구 상도동  256번지 43호  ","","","20131205","","20181101","상도제3동","","","","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","3.36","","","","2.31","","","24.33","","","","","3190000-104-2013-00119","","","","","","내국인","대한민국"
"3190000","104","2013","00120","휴게음식점","20131205","국대떡볶이 노량진점","서울특별시 동작구 만양로 88 (노량진동 1층)","서울특별시 동작구 노량진동  119번지 162호  1층","","","20160128","","20131205","노량진제1동","","","","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","11.47","","","","","","","21.01","","","","","3190000-104-2013-00120","","","","","","내국인","대한민국"
"3190000","104","2013","00120","휴게음식점","20131205","국대떡볶이 노량진점","서울특별시 동작구 만양로 88 (노량진동 1층)","서울특별시 동작구 노량진동  119번지 162호  1층","","","20191017","","20131205","노량진제1동","","","","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","11.47","","","","","","","21.01","","","","","3190000-104-2013-00120","","","","","","내국인","대한민국"
"3190000","104","2013","00121","휴게음식점","20131209","스타골프홀릭(에이미스커피)","서울특별시 동작구 서달로 166 (흑석동 지하1층)","서울특별시 동작구 흑석동  97번지 1호  지하1층","","","20150206","","20131209","흑석동","20160920","자진폐업","영업종료","커피숍","","","1","1","","","비대상","상수도전용","지하","","","","","","","","","9.66","","","","","","","44.75","","","","","3190000-104-2013-00121","","","","","","내국인","대한민국"
"3190000","104","2013","00122","휴게음식점","20131219","더드림","서울특별시 동작구 국사봉1길 62 (상도동 1층)","서울특별시 동작구 상도동  317번지 11호  1층","","","20131219","","20131219","상도제4동","20140502","자진폐업","영업부진","기타 휴게음식점","1","1","","","1","","비대상","상수도전용","지상","","","","","","","","","4.80","","","","","1.00","","5.09","","","","","3190000-104-2013-00122","","","","","","내국인","대한민국"
"3190000","104","2013","00123","휴게음식점","20130315","북카페보카9 (VOCA9)","서울특별시 동작구 만양로 84 (노량진동 166호 167호  (1층))","서울특별시 동작구 노량진동  330번지  166호 167호  (1층)","","","20130315","(주)황씨홍씨","20140212","노량진제1동","20150423","자진폐업","영업부진","커피숍","1","1","","","3","","비대상","상수도전용","지상","","","","","","","","","7.00","","","","","","","19.00","","","","","3190000-104-2013-00123","","","","","","내국인","대한민국"
"3190000","104","2013","00124","휴게음식점","20131022","서래 케이터링","서울특별시 동작구 동작대로13길 42-2 지상1층 (사당동)","서울특별시 동작구 사당동  1015번지 10호  ","55.68","  02 5323780  ","20131022","","20160303","사당제2동","20200312","자진폐업","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","27.54","0.00","0.00","6.20","0.00","0.00","0.00","21.94","","","","","3190000-104-2013-00124","","","","","","내국인","대한민국"
"3190000","104","2014","00001","휴게음식점","20140102","명지손왕만두","서울특별시 동작구 만양로 96-1 (노량진동 1층)","서울특별시 동작구 노량진동  119번지 143호  1층","","010*******","20140811","","20140102","노량진제1동","20150121","전출","서울특별시 양천구로 전출처리됨","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","3.60","","","","","","","9.60","","","","","3190000-104-2014-00001","","","","","","내국인","대한민국"
"3190000","104","2014","00002","휴게음식점","20140108","스트라다146","서울특별시 동작구 흑석로 84 (흑석동 중앙대학교 106관208)","서울특별시 동작구 흑석동  221번지  의과대학 2층","","  02 8247440  ","20160629","주식회사 스트라다","20140108","흑석동","20200207","자진폐업","","커피숍","2","2","","","6","","비대상","상수도전용","지상","","","","","","","","","13.78","","","","","33.00","","53.32","","","","","3190000-104-2014-00002","","","","","","내국인","대한민국"
"3190000","104","2014","00003","휴게음식점","20140127","꿀잔치호도까페","서울특별시 동작구 서달로 158 (흑석동 1층)","서울특별시 동작구 흑석동  97번지 2호  1층","","010*******","20140127","","20140127","흑석동","20160520","자진폐업","이익부진","기타 휴게음식점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","12.07","","","","","6.60","","","","","","","3190000-104-2014-00003","","","","","","내국인","대한민국"
"3190000","104","2014","00004","휴게음식점","20140128","씨유 노들역 1호점","서울특별시 동작구 매봉로 177 (본동 2층)","서울특별시 동작구 본동  187번지 1호  2층","","","20140128","","20140128","노량진제1동","","","","편의점","2","2","","","5","","비대상","상수도전용","지상","","","","","","","","","3.30","","","","","6.00","","","","","","","3190000-104-2014-00004","","","","","","내국인","대한민국"
"3190000","104","2014","00005","휴게음식점","20140129","힐탑키즈","서울특별시 동작구 상도로68길 1-20 (상도동 2층)","서울특별시 동작구 상도동  126번지 16호  2층","","","20140129","","20140129","상도제1동","20140904","자진폐업","업종전화","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","33.83","","","","","","","253.00","","","","","3190000-104-2014-00005","","","","","","내국인","대한민국"
"3190000","104","2014","00006","휴게음식점","20140207","(주)자생당","서울특별시 동작구 노량진로 223 (본동)","서울특별시 동작구 본동  360번지 9호  ","","010*******","20140207","(주)자생당","20140207","노량진제1동","20150203","자진폐업","업종변경","기타 휴게음식점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","4.80","","","4.90","","","","20.30","","","","","3190000-104-2014-00006","","","","","","내국인","대한민국"
"3190000","104","2014","00007","휴게음식점","20140213","공차 사당역점","서울특별시 동작구 동작대로 29 (사당동)","서울특별시 동작구 사당동  1031번지 30호  ","","","20140213","","20140213","사당제4동","20160310","자진폐업","영업부진","커피숍","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","17.52","","","","7.02","","","86.74","","","","","3190000-104-2014-00007","","","","","","내국인","대한민국"
"3190000","104","2014","00008","휴게음식점","20140214","더 착한커피","서울특별시 동작구 사당로 300 (사당동)","서울특별시 동작구 사당동  147번지 29호  이수자이 110호","","","20151008","","20140214","사당제5동","20191031","자진폐업","","커피숍","1","1","","","","","비대상","","지상","","","","","","","","","8.40","","","","","","","14.60","","","","","3190000-104-2014-00008","","","","","","내국인","대한민국"
"3190000","104","2014","00009","휴게음식점","20140214","삼청동 호떡 이수점","서울특별시 동작구 동작대로25길 13 (사당동)","서울특별시 동작구 사당동  145번지 27호  ","","010*******","20140214","","20140214","사당제2동","20150225","자진폐업","영업부진","기타 휴게음식점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","5.78","","","","","3.30","","12.02","","","","","3190000-104-2014-00009","","","","","","내국인","대한민국"
"3190000","104","2014","00010","휴게음식점","20140214","커피베이","서울특별시 동작구 만양로 8 (상도동)","서울특별시 동작구 상도동  17번지 66호  ","","","20160303","","20140214","상도제2동","20200320","자진폐업","","커피숍","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","10.72","","","","","","","15.28","","","","","3190000-104-2014-00010","","","","","","내국인","대한민국"
"3190000","104","2014","00011","휴게음식점","20140217","명랑핫도그 숭실대점","서울특별시 동작구 사당로 28 (상도동)","서울특별시 동작구 상도동  505번지 1호  ","","813 6234      ","20170510","","20140217","상도제1동","","","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","11.73","","","","","","","6.27","","","","","3190000-104-2014-00011","","","","","","외국인","중국"
"3190000","104","2014","00011","휴게음식점","20140217","명랑핫도그 숭실대점","서울특별시 동작구 사당로 28 (상도동)","서울특별시 동작구 상도동  505번지 1호  ","","813 6234      ","20190225","","20140217","상도제1동","","","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","11.73","","","","","","","6.27","","","","","3190000-104-2014-00011","","","","","","내국인","대한민국"
"3190000","104","2014","00011","휴게음식점","20140217","바바플","서울특별시 동작구 사당로 28 (상도동)","서울특별시 동작구 상도동  505번지 1호  ","","813 6234      ","20170510","","20140217","상도제1동","","","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","11.73","","","","","","","6.27","","","","","3190000-104-2014-00011","","","","","","외국인","중국"
"3190000","104","2014","00011","휴게음식점","20140217","바바플","서울특별시 동작구 사당로 28 (상도동)","서울특별시 동작구 상도동  505번지 1호  ","","813 6234      ","20190225","","20140217","상도제1동","","","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","11.73","","","","","","","6.27","","","","","3190000-104-2014-00011","","","","","","내국인","대한민국"
"3190000","104","2014","00012","휴게음식점","20140221","달그릇","서울특별시 동작구 서달로10길 10 (흑석동)","서울특별시 동작구 흑석동  86번지 84호  ","","","20140428","","20140221","흑석동","20170126","자진폐업","사업부진","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","7.60","","","","","","","11.40","","","","","3190000-104-2014-00012","","","","","","내국인","대한민국"
"3190000","104","2014","00013","휴게음식점","20140224","크리스피크림 SK 흑석 D/T점","서울특별시 동작구 현충로 101 (흑석동)","서울특별시 동작구 흑석동  9번지 46호  ","","02  32801937  ","20170710","롯데지알에스 주식회사","20140224","흑석동","","","","패스트푸드","1","1","","","2","","비대상","상수도전용","지상","","","","","","","","","32.55","","","8.06","","15.00","","98.89","","","","","3190000-104-2014-00013","","","","","","내국인","대한민국"
"3190000","104","2014","00013","휴게음식점","20140224","크리스피크림 SK 흑석 D/T점","서울특별시 동작구 현충로 101 (흑석동)","서울특별시 동작구 흑석동  9번지 46호  ","","02  32801937  ","20180205","롯데지알에스 주식회사","20140224","흑석동","","","","패스트푸드","1","1","","","2","","비대상","상수도전용","지상","","","","","","","","","32.55","","","8.06","","15.00","","98.89","","","","","3190000-104-2014-00013","","","","","","내국인","대한민국"
"3190000","104","2014","00014","휴게음식점","20140303","착한커피 2호점","서울특별시 동작구 보라매로5가길 16 (신대방동)","서울특별시 동작구 신대방동  395번지 69호  ","","02  832 0606  ","20140730","","20140303","신대방제2동","","","","커피숍","1","1","","","48","","비대상","상수도전용","지상","","","","","","","","","6.60","","","11.90","","0.00","","36.30","","","","","3190000-104-2014-00014","","","","","","내국인","대한민국"
"3190000","104","2014","00015","휴게음식점","20140304","옛날 손만두","서울특별시 동작구 사당로30길 97 (사당동)","서울특별시 동작구 사당동  1030번지 1호  ","","02  583 9449  ","20140304","","20140304","사당제1동","20150512","자진폐업","개인사유","일반조리판매","1","1","","","3","","비대상","상수도전용","지상","","","","","","","","","10.54","","","","","3.30","","14.01","","","","","3190000-104-2014-00015","","","","","","내국인","대한민국"
"3190000","104","2014","00016","휴게음식점","20140310","에스프레사멘테 일리 보라매점","서울특별시 동작구 보라매로5길 15 (신대방동)","","","02  32841282  ","20160222","","20140310","","","","","커피숍","1","1","","","36","","비대상","상수도전용","지상","","","","","","","","","12.10","","","4.94","","","","87.96","","","","","3190000-104-2014-00016","","","","","","내국인","대한민국"
"3190000","104","2014","00016","휴게음식점","20140310","에스프레사멘테 일리 보라매점","서울특별시 동작구 보라매로5길 15 (신대방동)","","","02  32841282  ","20190618","","20140310","","","","","커피숍","1","1","","","36","","비대상","상수도전용","지상","","","","","","","","","12.10","","","4.94","","","","87.96","","","","","3190000-104-2014-00016","","","","","","내국인","대한민국"
"3190000","104","2014","00017","휴게음식점","20140310","카페모","서울특별시 동작구 등용로 38 (상도동 삼성래미안1차상가동지하)","서울특별시 동작구 상도동  456번지  ","","","20140905","","20140310","상도제1동","20170601","행정처분","행정처분","커피숍","","","1","1","4","","비대상","상수도전용","지하","","","","","","","","","2.24","","","","","","","27.46","","","","","3190000-104-2014-00017","","","","","","내국인","대한민국"
"3190000","104","2014","00018","휴게음식점","20140311","제이스(J's)커피","서울특별시 동작구 사당로8길 9 (사당동)","서울특별시 동작구 사당동  248번지 6호  ","","","20160406","","20140311","사당제1동","20180402","자진폐업","계약만료","커피숍","1","1","","","","","비대상","","지상","","","","","","","","","6.00","","","","","","","9.00","","","","","3190000-104-2014-00018","","","","","","내국인","대한민국"
"3190000","104","2014","00019","휴게음식점","20140312","맛있는 떡볶이","서울특별시 동작구 상도로 293 (상도1동)","서울특별시 동작구 상도1동  793번지 1호  ","","","20140312","","20140312","상도제1동","20150331","자진폐업","점포이전","기타 휴게음식점","1","1","","","4","","비대상","상수도전용","지상","","","","","","","","","8.96","","","","","","","18.54","","","","","3190000-104-2014-00019","","","","","","내국인","대한민국"
"3190000","104","2014","00020","휴게음식점","20140313","어썸","서울특별시 동작구 등용로14길 60 (노량진동)","서울특별시 동작구 노량진동  270번지 2호  ","","","20140313","","20140313","노량진제1동","","","","커피숍","1","1","","","","","비대상","","지상","","","","","","","","","10.00","","","","","","","23.00","","","","","3190000-104-2014-00020","","","","","","내국인","대한민국"
"3190000","104","2014","00021","휴게음식점","20140313","카르페디엠","서울특별시 동작구 노량진로 151 2층 (노량진동)","","","","20140313","재단법인 철도공익복지재단","20140313","","20171107","자진폐업","한국철도공사 사용계획에 의한","커피숍","2","2","","","","","비대상","상수도전용","지상","","","","","","","","","18.70","","","4.37","8.58","","","195.35","","","","","3190000-104-2014-00021","","","","","","내국인","대한민국"
"3190000","104","2014","00022","휴게음식점","20140314","줄서 즉석떡볶이","서울특별시 동작구 서달로 127-2 (흑석동)","서울특별시 동작구 흑석동  231번지 12호  ","","","20140314","","20140314","흑석동","20150811","자진폐업","업종변경","기타 휴게음식점","1","1","","","","","비대상","","지상","","","","","","","","","6.50","","","","","","","20.10","","","","","3190000-104-2014-00022","","","","","","내국인","대한민국"
"3190000","104","2014","00023","휴게음식점","20140317","남사문구 휴게음식점","서울특별시 동작구 사당로26길 28 (사당동)","서울특별시 동작구 사당동  1012번지 41호  ","83.03","02  588 4146  ","20140317","","20140317","사당제1동","20151014","자진폐업","폐업","기타 휴게음식점","1","1","","","4","","비대상","","지상","","","","","","","","","1.68","0.00","0.00","81.35","0.00","2.94","0.00","0.00","","","","","3190000-104-2014-00023","","","","","","내국인","대한민국"
"3190000","104","2014","00024","휴게음식점","20140318","못난이 간식","서울특별시 동작구 사당로28길 58 (사당동)","서울특별시 동작구 사당동  1034번지 41호  ","","","20140318","","20140318","사당제1동","20140526","자진폐업","영업부진","기타 휴게음식점","1","1","","","4","","비대상","상수도전용","지상","","","","","","","","","7.81","","","","","","","10.88","","","","","3190000-104-2014-00024","","","","","","내국인","대한민국"
"3190000","104","2014","00025","휴게음식점","20140320","나랑카(주)","서울특별시 동작구 동작대로13길 3 (사당동)","서울특별시 동작구 사당동  1019번지 30호  ","","","20140320","주식회사 나랑카","20140320","사당제1동","20161122","자진폐업","건물철거","기타 휴게음식점","1","1","","","3","","비대상","상수도전용","지상","","","","","","","","","7.98","","","23.22","5.70","","","63.00","","","","","3190000-104-2014-00025","","","","","","내국인","대한민국"
"3190000","104","2014","00026","휴게음식점","20140324","쉼표","서울특별시 동작구 양녕로 274 (상도1동)","서울특별시 동작구 상도1동  628번지  ","","","20140324","","20140324","상도제1동","20160616","자진폐업","타업종변경","기타 휴게음식점","","","1","1","4","","비대상","상수도전용","지하","","","","","","","","","10.40","","","","","0.00","","28.60","","","","","3190000-104-2014-00026","","","","","","내국인","대한민국"
"3190000","104","2014","00027","휴게음식점","20140404","카페에이치에스(CAFE H.S)","서울특별시 동작구 사당로13길 36 (사당동)","서울특별시 동작구 사당동  262번지 8호  ","","","20140404","","20140404","사당제2동","20150707","자진폐업","기타","커피숍","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","14.58","","","","2.40","","","62.98","","","","","3190000-104-2014-00027","","","","","","내국인","대한민국"
"3190000","104","2014","00028","휴게음식점","20140404","보용만두","서울특별시 동작구 사당로16가길 3 1층 (사당동)","서울특별시 동작구 사당동  265번지 46호  ","","","20140404","","20140404","사당제1동","20180525","자진폐업","영업부진(매출감소)","기타 휴게음식점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","6.44","","","","","","","23.56","","","","","3190000-104-2014-00028","","","","","","내국인","대한민국"
"3190000","104","2014","00029","휴게음식점","20140408","노량 만두","서울특별시 동작구 만양로 90 (노량진동)","서울특별시 동작구 노량진동  119번지 178호  ","","02  817 4548  ","20140408","","20140408","노량진제1동","","","","기타 휴게음식점","1","1","","","2","","비대상","상수도전용","지상","","","","","","","","","6.44","","","","","","","26.56","","","","","3190000-104-2014-00029","","","","","","내국인","대한민국"
"3190000","104","2014","00029","휴게음식점","20140408","노량 만두","서울특별시 동작구 만양로 90 (노량진동)","서울특별시 동작구 노량진동  119번지 178호  ","","02  817 4548  ","20181024","","20140408","노량진제1동","","","","기타 휴게음식점","1","1","","","2","","비대상","상수도전용","지상","","","","","","","","","6.44","","","","","","","26.56","","","","","3190000-104-2014-00029","","","","","","내국인","대한민국"
"3190000","104","2014","00030","휴게음식점","20140409","엔제리너스 신대방점","서울특별시 동작구 시흥대로 654 1층 (신대방동)","서울특별시 동작구 신대방동  607번지 26호  ","","","20140409","","20140409","신대방제1동","20170426","자진폐업","개인사정","커피숍","1","1","","","6","","비대상","상수도전용","지상","","","","","","","","","30.00","","","","","","","118.00","","","","","3190000-104-2014-00030","","","","","","내국인","대한민국"
"3190000","104","2014","00031","휴게음식점","20140411","밥알","서울특별시 동작구 노량진로8길 33 (노량진동)","서울특별시 동작구 노량진동  35번지 1호  ","","","20140411","","20140411","노량진제1동","","","","기타 휴게음식점","1","1","","","4","","비대상","상수도전용","지상","","","","","","","","","12.10","","","","","","","15.90","","","","","3190000-104-2014-00031","","","","","","내국인","대한민국"
"3190000","104","2014","00031","휴게음식점","20140411","밥알","서울특별시 동작구 노량진로8길 33 (노량진동)","서울특별시 동작구 노량진동  35번지 1호  ","","","20181210","","20140411","노량진제1동","","","","기타 휴게음식점","1","1","","","4","","비대상","상수도전용","지상","","","","","","","","","12.10","","","","","","","15.90","","","","","3190000-104-2014-00031","","","","","","내국인","대한민국"
"3190000","104","2014","00032","휴게음식점","20140411","(주)비지에프리테일 신대방쌍데빌점","서울특별시 동작구 신대방1가길 38 105동 113호 (신대방동)","서울특별시 동작구 신대방동  719번지  ","","","20140411","주식회사 비지에프리테일","20140411","신대방제1동","20141121","자진폐업","사업자 변경","기타 휴게음식점","1","1","","","5","","비대상","상수도전용","지상","","","","","","","","","6.00","","","60.00","","","","","","","","","3190000-104-2014-00032","","","","","","내국인","대한민국"
"3190000","104","2014","00033","휴게음식점","20140414","만남의집 식당","서울특별시 동작구 현충로 210 2층 (동작동 만남의집)","","","","20140414","국립서울현충원","20140414","","20140526","자진폐업","일반음식점으로 변경","편의점","","","","","","","비대상","","지상","","","","","","","","","","","","","","","","","","","","","3190000-104-2014-00033","","","","","","내국인","대한민국"
"3190000","104","2014","00034","휴게음식점","20140415","더치 앤 도로시","서울특별시 동작구 동작대로25길 47 1층 (사당동)","서울특별시 동작구 사당동  148번지 16호  ","","02  532 4429  ","20140415","","20140415","사당제2동","20140715","자진폐업","업종변경","커피숍","1","1","","","10","","비대상","상수도전용","지상","","","","","","","","","7.56","","","","","","","15.44","","","","","3190000-104-2014-00034","","","","","","내국인","대한민국"
"3190000","104","2014","00035","휴게음식점","20140416","순살닭강정","서울특별시 동작구 상도로22길 29 1층 (상도동)","서울특별시 동작구 상도동  196번지 50호  ","","","20140416","","20140416","상도제1동","20141103","자진폐업","일반음식점으로변경","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","10.00","","","","","","","","","","","","3190000-104-2014-00035","","","","","","내국인","대한민국"
