"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"상3동249",1,서울특별시 동작구 국사봉길 102옆,서울특별시 동작구 상도동 299-13,37.4954940,126.9317770,2014,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동250",1,서울특별시 동작구 국사봉12길 8-1,서울특별시 동작구 상도동 299-13,37.4954150,126.9314750,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동251",1,서울특별시 동작구 국사봉10길 20,서울특별시 동작구 상도동 299-3,37.4953430,126.9311190,2012,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동252",1,서울특별시 동작구 국사봉길 10길20옆,서울특별시 동작구 상도동 299-3,37.4952890,126.9308950,2013,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동253",1,서울특별시 동작구 국사봉8길 37,서울특별시 동작구 상도동 299-3,37.4952230,126.9306520,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동254",1,서울특별시 동작구 국사봉8길 30,서울특별시 동작구 상도동 299-39,37.4952660,126.9304230,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동255",1,서울특별시 동작구 국사봉8길 40건너편,서울특별시 동작구 상도동 299-40,37.4949400,126.9305450,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동256",1,서울특별시 동작구 국사봉8길 42,서울특별시 동작구 상도동 302-53,37.4947480,126.9306410,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동257",1,서울특별시 동작구 국사봉10길24-5,서울특별시 동작구 상도동 299-3,37.4949510,126.9307630,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동262",1,서울특별시 동작구 국사봉12길 19,서울특별시 동작구 상도동 299-13,37.4949540,126.9322020,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동265",1,서울특별시 동작구 국사봉10길 31,서울특별시 동작구 상도동 299-149,37.4949220,126.9316250,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동288",1,서울특별시 동작구 국사봉8길 77,서울특별시 동작구 상도동 301-84,37.4934710,126.9313800,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동289",1,서울특별시 동작구 국사봉8길 80,서울특별시 동작구 상도동 302-32,37.4934850,126.9310950,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동290",1,서울특별시 동작구 국사봉10길 59,서울특별시 동작구 상도동 301-84,37.4935300,126.9317680,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동296",1,서울특별시 동작구 국사봉10길 66-1,서울특별시 동작구 상도동 301-84,37.4932760,126.9320960,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동297",1,서울특별시 동작구 국사봉10길 67,서울특별시 동작구 상도동 301-84,37.4936430,126.9320980,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동298",1,서울특별시 동작구 국사봉10길65-6,서울특별시 동작구 상도동 301-19,37.4937310,126.9321070,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동299",1,서울특별시 동작구 국사봉10길 74,서울특별시 동작구 상도동 301-84,37.4934560,126.9324120,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동300",1,서울특별시 동작구 국사봉10길 72,서울특별시 동작구 상도동 301-52,37.4932450,126.9323530,2015,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동301",1,서울특별시 동작구 국사봉10길 72-6,서울특별시 동작구 상도동 301-57,37.4930760,126.9323760,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동302",1,서울특별시 동작구 국사봉10길 71,서울특별시 동작구 상도동 301-17,37.4936270,126.9323530,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동312",1,서울특별시 동작구 국사봉10길 88-1,서울특별시 동작구 상도동 301-58,37.4929220,126.9324660,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동315",1,서울특별시 동작구 국사봉10길 81-9,서울특별시 동작구 상도동 301-84,37.4932250,126.9331450,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동316",1,서울특별시 동작구 국사봉10길 81-13,서울특별시 동작구 상도동 301-151,37.4931840,126.9332920,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동320",1,서울특별시 동작구 국사봉10길 109,서울특별시 동작구 상도동 301-134,37.4930630,126.9338010,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동321",1,서울특별시 동작구 국사봉10길 107,서울특별시 동작구 상도동 301-135,37.4930630,126.9339510,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동329",1,서울특별시 동작구 국사봉14길24뒤,서울특별시 동작구 상도동 301-226,37.4935900,126.9335830,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동330",1,서울특별시 동작구 국사봉18길10,서울특별시 동작구 상도동 301-181,37.4943940,126.9329970,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동331",1,서울특별시 동작구,서울특별시 동작구 상도동 301-177,37.4942110,126.9332910,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동332",1,서울특별시 동작구 국사봉18길 15,서울특별시 동작구 상도동 301-178,37.4940380,126.9334660,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동333",1,서울특별시 동작구 국사봉18길 20,서울특별시 동작구 상도동 301-181,37.4938850,126.9335480,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동334",1,서울특별시 동작구 국사봉16길 21,서울특별시 동작구 상도동 458,37.4937250,126.9337890,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동345",1,서울특별시 동작구 국사봉길 150-4,서울특별시 동작구 상도동 287-11,37.4944370,126.9335250,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동359",1,서울특별시 동작구 국사봉1길 235-11,서울특별시 동작구 상도동 283-226,37.4931360,126.9359320,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동360",1,서울특별시 동작구 국사봉1길 235-11,서울특별시 동작구 상도동 283-226,37.4930660,126.9360880,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동361",1,서울특별시 동작구 국사봉1길 235-11,서울특별시 동작구 상도동 산 76-1,37.4929470,126.9363870,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동362",1,서울특별시 동작구 국사봉1길 235-11,서울특별시 동작구 상도동 281-5,37.4928910,126.9365740,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동363",1,서울특별시 동작구 국사봉1길 235-11,서울특별시 동작구 상도동 281,37.4927760,126.9368960,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동368",1,서울특별시 동작구 국사봉1길 221-10,서울특별시 동작구 상도동 283-226,37.4934040,126.9362490,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동370",1,서울특별시 동작구 국사봉길 173,서울특별시 동작구 상도동 283-203,37.4938610,126.9346620,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동371",1,서울특별시 동작구 국사봉길 173,서울특별시 동작구 상도동 283-203,37.4938700,126.9349760,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동372",1,서울특별시 동작구 국사봉길 167-8,서울특별시 동작구 상도동 283-27,37.4940540,126.9345460,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동373",1,서울특별시 동작구 국사봉길 167-5,서울특별시 동작구 상도동 283-173,37.4941510,126.9345210,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동374",1,서울특별시 동작구 국사봉길167-7,서울특별시 동작구 상도동 283-22,37.4941650,126.9346420,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동399",1,서울특별시 동작구,서울특별시 동작구 상도동 283-226,37.4931680,126.9366900,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동400",1,서울특별시 동작구,서울특별시 동작구 상도동 283-226,37.4932400,126.9366700,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동403",1,서울특별시 동작구 국사봉1길 209,서울특별시 동작구 상도동 283-226,37.4932040,126.9366730,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동406",1,서울특별시 동작구 성대로6사길 44,서울특별시 동작구 상도동 283-226,37.4933050,126.9366900,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동416",1,서울특별시 동작구 성대로6자길 20,서울특별시 동작구 상도동 283-60,37.4940670,126.9368780,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동417",1,서울특별시 동작구 성대로6사길 41,서울특별시 동작구 상도동 산 75-1,37.4936410,126.9374440,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동429",1,서울특별시 동작구 상도로15바길 5,서울특별시 동작구 상도동 산4-4,37.4942950,126.9382320,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동435",1,서울특별시 동작구 성대로10길 90,서울특별시 동작구 상도동 279-445,37.4946910,126.9376550,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동448",1,서울특별시 동작구 국사봉1라길 22,서울특별시 동작구 상도동 283-69,37.4940510,126.9361150,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동493",1,서울특별시 동작구 성대로6바길 20,서울특별시 동작구 상도동 279-510,37.4957130,126.9358510,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동504",1,서울특별시 동작구 국사봉길 143-16,서울특별시 동작구 상도동 288-8,37.4951310,126.9339630,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동524",1,서울특별시 동작구,서울특별시 동작구 상도동 290-36,37.4963800,126.9330710,2019,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동530",1,서울특별시 동작구 국사봉1길 123-4,서울특별시 동작구 상도동 290-28,37.4961890,126.9325340,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동532",1,서울특별시 동작구 국사봉1길 124,서울특별시 동작구 상도동 294-3,37.4960920,126.9322740,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동533",1,서울특별시 동작구 국사봉길 99-10,서울특별시 동작구 상도동 294-26,37.4959540,126.9321190,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동534",1,서울특별시 동작구 국사봉길 101,서울특별시 동작구 상도동 294-26,37.4958170,126.9318590,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동535",1,서울특별시 동작구 국사봉길 107,서울특별시 동작구 상도동 294-69,37.4956480,126.9321160,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동536",1,서울특별시 동작구 국사봉길 105-7,서울특별시 동작구 상도동 294-72,37.4957650,126.9322070,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동537",1,서울특별시 동작구 국사봉길 105-8,서울특별시 동작구 상도동 294-69,37.4957880,126.9323540,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동544",1,서울특별시 동작구 국사봉길 93,서울특별시 동작구 상도동 294-39,37.4959740,126.9316040,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동545",1,서울특별시 동작구 국사봉길 93-8,서울특별시 동작구 상도동 294-39,37.4961070,126.9318390,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동546",1,서울특별시 동작구 국사봉길 93-10,서울특별시 동작구 상도동 294-46,37.4962470,126.9320900,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동570",1,서울특별시 동작구 국사봉이길 57-3,서울특별시 동작구 상도동 303-10,37.4977370,126.9307460,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동574",1,서울특별시 동작구 성대로6나길21,서울특별시 동작구 상도동 307-13,37.4979630,126.9316590,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동581",1,서울특별시 동작구 국사봉1길 97-5,서울특별시 동작구 상도동 256-84,37.4972540,126.9319310,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동583",1,서울특별시 동작구 국사봉1길 72-1,서울특별시 동작구 상도동 308-3,37.4981660,126.9312940,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동588",1,서울특별시 동작구 국사봉3길 7,서울특별시 동작구 상도동 321-16,37.4978810,126.9305230,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동589",1,서울특별시 동작구 국사봉3길 5-4,서울특별시 동작구 상도동 321-14,37.4980860,126.9305370,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동590",1,서울특별시 동작구 국사봉3길 5-11,서울특별시 동작구 상도동 321-17,37.4983410,126.9304320,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동591",1,서울특별시 동작구 국사봉3길 5-12,서울특별시 동작구 상도동 321-10,37.4982490,126.9306350,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동593",1,서울특별시 동작구 국사봉길 43-4,서울특별시 동작구 상도동 321-30,37.4979620,126.9301150,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동596",1,서울특별시 동작구 국사봉3길 17-1,서울특별시 동작구 상도동 319-9,37.4985080,126.9308100,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동597",1,서울특별시 동작구 국사봉3길 17-3,서울특별시 동작구 상도동 319-9,37.4985620,126.9307480,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동598",1,서울특별시 동작구 국사봉1길 54-17,서울특별시 동작구 상도동 317-30,37.4985170,126.9306630,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동599",1,서울특별시 동작구 국사봉1길 54-7,서울특별시 동작구 상도동 317-28,37.4987890,126.9308160,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동600",1,서울특별시 동작구 국사봉1길 54-6,서울특별시 동작구 상도동 317-16,37.4989490,126.9310420,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동603",1,서울특별시 동작구 국사봉1길 60-5,서울특별시 동작구 상도동 317-11,37.4986410,126.9312290,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동604",1,서울특별시 동작구 국사봉1길 60-10,서울특별시 동작구 상도동 317-44,37.4985750,126.9309880,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동608",1,서울특별시 동작구 성대로6길 27,서울특별시 동작구 상도동 256-10,37.4985670,126.9317490,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동609",1,서울특별시 동작구 성대로6길 27-4,서울특별시 동작구 상도동 256-14,37.4985940,126.9319750,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동610",1,서울특별시 동작구 성대로6가길4,서울특별시 동작구 상도동 256-284,37.4986390,126.9323310,2019,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동611",1,서울특별시 동작구 성대로6가길 4,서울특별시 동작구 상도동 256-19,37.4987120,126.9326390,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동621",1,서울특별시 동작구 성대로6나길 15-3,서울특별시 동작구 상도동 256-10,37.4978690,126.9319870,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동640",1,서울특별시 동작구 성대로6다길28,서울특별시 동작구 상도동 256-215,37.4970330,126.9324510,2015,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동678",1,서울특별시 동작구 성대로8길16,서울특별시 동작구 상도동 259-13,37.4976710,126.9337000,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동681",1,서울특별시 동작구 성대로 58-3,서울특별시 동작구 상도동 259-87,37.4983090,126.9339710,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동708",1,서울특별시 동작구 성대로 26-1,서울특별시 동작구 상도동 313-14,37.4993780,126.9329360,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동709",1,서울특별시 동작구 성대로 26-2,서울특별시 동작구 상도동 313-19,37.4993180,126.9327940,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동710",1,서울특별시 동작구 성대로 24,서울특별시 동작구 상도동 314-13,37.4995270,126.9326560,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동711",1,서울특별시 동작구 성대로 20-5,서울특별시 동작구 상도동 314-14,37.4993830,126.9323140,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동714",1,서울특별시 동작구 상도로15사길 8,서울특별시 동작구 상도동 356-201,37.5037860,126.9326150,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동715",1,서울특별시 동작구 국사봉길 43-10,서울특별시 동작구 상도동 321-19,37.4981900,126.9301410,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동716",1,서울특별시 동작구 상도로13길30옆,서울특별시 동작구 상도동 335-129,37.5026160,126.9297600,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동742",1,서울특별시 동작구 상도로15길 7,서울특별시 동작구 상도동 350-62,37.5015720,126.9328630,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동743",1,서울특별시 동작구 상도로15나길 18-1,서울특별시 동작구 상도동 331-79,37.5022620,126.9327920,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동744",1,서울특별시 동작구 상도로15사길 14-8,서울특별시 동작구 상도동 356-214,37.5034370,126.9320610,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동750",1,서울특별시 동작구 국사봉이길 178,서울특별시 동작구 상도동 산 76-1,37.4926860,126.9357180,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동751",1,서울특별시 동작구 국사봉이길 178,서울특별시 동작구 상도동 458,37.4924810,126.9360800,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동752",1,서울특별시 동작구 국사봉이길 178,서울특별시 동작구 상도동 458,37.4923730,126.9363370,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동753",1,서울특별시 동작구 국사봉이길 178,서울특별시 동작구 상도동 458,37.4924520,126.9367240,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동755",1,서울특별시 동작구,서울특별시 동작구 상도동 산 77-13,37.4931190,126.9367120,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동757",1,서울특별시 동작구 상도로15다길 32,서울특별시 동작구 상도동 331-153,37.5027510,126.9326140,2015,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동759",1,서울특별시 동작구 국사봉1길 12-4,서울특별시 동작구 상도동 323-26,37.4987050,126.9290170,2015,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동761",1,서울특별시 동작구 국사봉10길 62-4,서울특별시 동작구 상도동 301-42,37.4932890,126.9317200,2015,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동762",1,서울특별시 동작구 국사봉10길66-3,서울특별시 동작구 상도동 301-84,37.4931860,126.9320790,2013,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동763",1,서울특별시 동작구 국사봉10길68,서울특별시 동작구 상도동 301-84,37.4934490,126.9321040,2019,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동764",1,서울특별시 동작구 국사봉길10길67,서울특별시 동작구 상도동 301-84,37.4935170,126.9321010,2014,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동766",1,서울특별시 동작구 성대로 72,서울특별시 동작구 상도동 259-35,37.4977730,126.9345940,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동768",1,서울특별시 동작구 성대로6가길24앞,서울특별시 동작구 상도동 256-175,37.4978380,126.9330130,2019,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동770",1,서울특별시 동작구 성대로6길 23,서울특별시 동작구 상도동 256-10,37.4987070,126.9319640,2017,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동771",1,서울특별시 동작구 국사봉1길54-10,서울특별시 동작구 상도동 317-26,37.4988930,126.9309120,2019,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동773",1,서울특별시 동작구 국사봉1길 74,서울특별시 동작구 상도동 308-5,37.4982040,126.9314380,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동774",1,서울특별시 동작구 국사봉1길109-1,서울특별시 동작구 상도동 256-104,37.4968890,126.9321260,2019,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동775",1,서울특별시 동작구 국사봉1길109 옆,서울특별시 동작구 상도동 297-1,37.4967830,126.9320450,2019,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동776",1,서울특별시 동작구,서울특별시 동작구 상도동 299-13,37.4960210,126.9310760,2018,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3001",1,서울특별시 동작구 상도로15나길25,서울특별시 동작구 상도동 331-101,37.5026130,126.9323870,2018,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3002",1,서울특별시 동작구 상도로19길43앞,서울특별시 동작구 상도동 187-4,37.5035630,126.9363050,2019,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3003",1,서울특별시 동작구 상도로17길14-12,서울특별시 동작구 상도동 356-4,37.5027800,126.9338660,2019,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3004",1,서울특별시 동작구 상도로15사길 18,서울특별시 동작구 상도동 356-218,37.5033400,126.9324570,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3005",1,서울특별시 동작구 상도로15가길22-3,서울특별시 동작구 상도동 350-24,37.5021480,126.9319860,2019,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3006",1,서울특별시 동작구 상도로 13다길 13,서울특별시 동작구 상도동 335-76,37.5018390,126.9308210,2019,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3007",1,서울특별시 동작구 상도로13라길 1 코너,서울특별시 동작구 상도동 335-39,37.5014000,126.9305650,2019,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3008",1,서울특별시 동작구 상도로13가길 8-4,서울특별시 동작구 상도동 418,37.5008960,126.9309860,2019,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동3009",1,서울특별시 동작구 국사봉8길 36,서울특별시 동작구 상도동 302-35,37.4951330,126.9304710,2019,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동16314",1,서울특별시 동작구,서울특별시 동작구 상도동 321-15,37.4979240,126.9306580,2019,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동16332",1,서울특별시 동작구 국사봉길109-7,서울특별시 동작구 상도동 294-76,37.4956280,126.9324950,2019,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동170501",1,서울특별시 동작구 국사봉16길 6,서울특별시 동작구 상도동 299-13,37.4944590,126.9328750,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동170502",1,서울특별시 동작구 국사봉16길 12,서울특별시 동작구 상도동 299-13,37.4941460,126.9329040,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1804028",1,서울특별시 동작구 상도로15길 54,서울특별시 동작구 상도동 357-15,37.5028780,126.9345890,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805013",1,서울특별시 동작구 국사봉10길 84,서울특별시 동작구 상도동 301-64,37.4932560,126.9326640,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805055",1,서울특별시 동작구 국사봉14길 6,서울특별시 동작구 상도동 299-13,37.4947360,126.9323970,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805063",1,서울특별시 동작구 국사봉12길 11,서울특별시 동작구 상도동 299-16,37.4952330,126.9318650,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805037",1,서울특별시 동작구 국사봉8길63-4,서울특별시 동작구 상도동 301-197,37.4940930,126.9313630,2019,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805054",1,서울특별시 동작구 국사봉10길 45-3,서울특별시 동작구 상도동 299-235,37.4942670,126.9318150,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805032",1,서울특별시 동작구 국사봉8길64-8,서울특별시 동작구 상도동 302-11,37.4939940,126.9307040,2019,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805050",1,서울특별시 동작구 국사봉14길 33,서울특별시 동작구 상도동 299-13,37.4935600,126.9329890,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805014",1,서울특별시 동작구 국사봉10길 88,서울특별시 동작구 상도동 301-59,37.4930580,126.9326700,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805056",1,서울특별시 동작구 국사봉14길 6,서울특별시 동작구 상도동 299-184,37.4949320,126.9323350,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805061",1,서울특별시 동작구 국사봉12길 20-1,서울특별시 동작구 상도동 299-13,37.4948460,126.9317640,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805023",1,서울특별시 동작구 국사봉10길 81-3,서울특별시 동작구 상도동 301-84,37.4932400,126.9330120,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805057",1,서울특별시 동작구 국사봉12길 32,서울특별시 동작구 상도동 299-13,37.4945850,126.9320490,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805051",1,서울특별시 동작구 국사봉14길 18,서울특별시 동작구 상도동 299-29,37.4944500,126.9325190,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805064",1,서울특별시 동작구 국사봉12길 12,서울특별시 동작구 상도동 299-143,37.4951650,126.9315800,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805018",1,서울특별시 동작구 국사봉10길 101,서울특별시 동작구 상도동 301-217,37.4930650,126.9333140,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805060",1,서울특별시 동작구 국사봉10길 32-5,서울특별시 동작구 상도동 299-125,37.4946630,126.9310260,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805039",1,서울특별시 동작구 국사봉10길 46,서울특별시 동작구 상도동 299-13,37.4941520,126.9315520,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805012",1,서울특별시 동작구 국사봉10길75,서울특별시 동작구 상도동 301-84,37.4934770,126.9327060,2019,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805038",1,서울특별시 동작구 국사봉8길63-1,서울특별시 동작구 상도동 299-133,37.4941200,126.9312640,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805058",1,서울특별시 동작구 국사봉12길 28-1,서울특별시 동작구 상도동 299-245,37.4945330,126.9318290,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805046",1,서울특별시 동작구 국사봉10길 71-5,서울특별시 동작구 상도동 301-17,37.4938190,126.9323670,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805065",1,서울특별시 동작구 국사봉10길 28,서울특별시 동작구 상도동 299-3,37.4950300,126.9312260,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동1805033",1,서울특별시 동작구 국사봉8길 64-17,서울특별시 동작구 상도동 302-28,37.4940320,126.9305540,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
